# psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,z
2.350582999999999956e+01,2.246910000000000096e+01,2.108501000000000047e+01,2.032807000000000031e+01,1.977954000000000079e+01,2.284697000000000244e+01,2.164682999999999780e+01,2.010292000000000101e+01,1.931642000000000081e+01,1.880857999999999919e+01,2.153012999999999977e+01,2.176305999999999941e+01,2.024560999999999922e+01,1.951762000000000086e+01,1.884651000000000209e+01,4.644681999999999977e-01
1.789792000000000272e+01,1.682374000000000080e+01,1.645554999999999879e+01,1.629390000000000072e+01,1.622990000000000066e+01,1.788458999999999932e+01,1.681285000000000096e+01,1.644162000000000035e+01,1.629001000000000232e+01,1.621734999999999971e+01,1.793453999999999837e+01,1.686041000000000167e+01,1.649194999999999922e+01,1.634351000000000198e+01,1.625628999999999991e+01,6.646673000000000728e-05
2.076767000000000252e+01,1.998977000000000004e+01,1.946538999999999930e+01,1.899540000000000006e+01,1.889417000000000257e+01,1.910102999999999795e+01,1.814682000000000173e+01,1.763694999999999879e+01,1.729736000000000118e+01,1.716982999999999748e+01,1.902494000000000085e+01,1.814495000000000147e+01,1.765194999999999936e+01,1.735174999999999912e+01,1.726262000000000185e+01,1.166719999999999979e-01
1.741422999999999988e+01,1.618695999999999913e+01,1.560779999999999923e+01,1.537482000000000149e+01,1.533501000000000047e+01,1.740719999999999956e+01,1.612513999999999825e+01,1.557629999999999981e+01,1.537209999999999965e+01,1.530030000000000001e+01,1.745502000000000109e+01,1.615173000000000059e+01,1.560847000000000051e+01,1.540525000000000055e+01,1.531913999999999909e+01,-1.033757000000000003e-04
1.965762999999999749e+01,1.785494999999999877e+01,1.700080000000000169e+01,1.662089999999999890e+01,1.634240000000000137e+01,1.835622000000000043e+01,1.652535999999999916e+01,1.566942000000000057e+01,1.525058999999999898e+01,1.496158999999999928e+01,1.812769000000000119e+01,1.659049999999999869e+01,1.575154999999999994e+01,1.534355000000000047e+01,1.505977999999999817e+01,6.003663000000000055e-02
2.477749000000000024e+01,2.314121000000000095e+01,2.180517000000000039e+01,2.085792999999999964e+01,2.034515999999999991e+01,2.603022999999999954e+01,2.191300000000000026e+01,2.036512000000000100e+01,1.944679999999999964e+01,1.900507999999999953e+01,2.155820999999999898e+01,2.207329999999999970e+01,2.045938999999999908e+01,1.931707999999999714e+01,1.983734000000000108e+01,5.145850000000000701e-01
2.133116000000000057e+01,2.023345000000000127e+01,1.969913999999999987e+01,1.942376000000000147e+01,1.896676000000000073e+01,2.026682000000000272e+01,1.909708999999999790e+01,1.841550000000000153e+01,1.806171000000000149e+01,1.780937000000000126e+01,2.007648000000000010e+01,1.903802999999999912e+01,1.840677000000000163e+01,1.807567999999999842e+01,1.787297999999999831e+01,1.056499999999999939e-01
2.137646000000000157e+01,1.991202999999999790e+01,1.902632000000000190e+01,1.859074000000000026e+01,1.794885000000000019e+01,1.885460000000000136e+01,1.708090999999999937e+01,1.618156000000000105e+01,1.567498999999999931e+01,1.529597999999999836e+01,1.864979999999999905e+01,1.704362000000000066e+01,1.620367999999999853e+01,1.572760000000000069e+01,1.537088999999999928e+01,5.713750000000000079e-02
2.131071999999999989e+01,2.033067999999999742e+01,1.974159999999999826e+01,1.944538000000000011e+01,1.882770000000000010e+01,1.949100999999999928e+01,1.830584999999999951e+01,1.765498999999999796e+01,1.727032999999999774e+01,1.700616000000000128e+01,1.924622000000000099e+01,1.832545000000000002e+01,1.771721000000000146e+01,1.730735999999999919e+01,1.721333999999999875e+01,1.451871000000000134e-01
2.093061000000000149e+01,1.932350999999999885e+01,1.873170000000000002e+01,1.849242999999999881e+01,1.835026000000000224e+01,2.092992999999999881e+01,1.931847999999999743e+01,1.871917999999999793e+01,1.848916000000000182e+01,1.836218999999999824e+01,2.102583999999999875e+01,1.938162000000000162e+01,1.878917000000000215e+01,1.858419999999999916e+01,1.846903999999999968e+01,-2.339265000000000040e-04
2.433807999999999794e+01,2.277824999999999989e+01,2.199896999999999991e+01,2.113580999999999932e+01,2.067342999999999975e+01,2.353874000000000066e+01,2.152968999999999866e+01,2.079482000000000141e+01,1.978783999999999921e+01,1.948722000000000065e+01,2.101527000000000100e+01,2.133759999999999835e+01,2.075395999999999930e+01,2.012344999999999828e+01,2.000015000000000143e+01,1.383601999999999999e+00
2.052520000000000167e+01,1.889174999999999827e+01,1.811247000000000185e+01,1.780620000000000047e+01,1.762532999999999817e+01,2.055265999999999948e+01,1.887443000000000026e+01,1.810884000000000071e+01,1.779786999999999964e+01,1.761436000000000135e+01,2.076852000000000231e+01,1.890240000000000009e+01,1.813977999999999824e+01,1.783389999999999986e+01,1.762078999999999951e+01,-2.023631999999999872e-04
2.441457999999999728e+01,2.256474000000000046e+01,2.099687999999999732e+01,2.023488000000000042e+01,1.999252000000000251e+01,2.342434000000000083e+01,2.153004999999999924e+01,1.976298999999999850e+01,1.898043999999999798e+01,1.869810999999999979e+01,2.144464999999999932e+01,2.154087999999999781e+01,1.971608999999999767e+01,1.920352000000000103e+01,1.951242000000000232e+01,3.966234000000000148e-01
2.230490999999999957e+01,2.072419000000000011e+01,1.925095999999999918e+01,1.867891000000000190e+01,1.852845999999999904e+01,2.105086999999999975e+01,1.940863999999999834e+01,1.803072999999999837e+01,1.748281000000000063e+01,1.713422000000000267e+01,2.102119000000000071e+01,1.959647000000000006e+01,1.818095999999999890e+01,1.768205000000000027e+01,1.731240999999999985e+01,2.329107999999999734e-01
2.157742999999999967e+01,1.999232999999999905e+01,1.963325000000000031e+01,1.945270000000000010e+01,1.910519000000000034e+01,1.914799999999999969e+01,1.797604000000000113e+01,1.750281999999999982e+01,1.718080000000000140e+01,1.700991000000000142e+01,1.897882000000000247e+01,1.799853999999999843e+01,1.753249999999999886e+01,1.730861000000000161e+01,1.717351999999999990e+01,8.377057000000000253e-02
2.092617999999999867e+01,1.963063999999999965e+01,1.928287999999999869e+01,1.890948999999999813e+01,1.861267000000000138e+01,2.038119000000000014e+01,1.898048999999999964e+01,1.841965000000000074e+01,1.805032999999999888e+01,1.792452000000000112e+01,2.034792999999999807e+01,1.892870999999999881e+01,1.835502999999999929e+01,1.797709000000000046e+01,1.783154000000000039e+01,7.963093999999999728e-02
1.987099999999999866e+01,1.856212999999999980e+01,1.796417000000000286e+01,1.753383999999999787e+01,1.708573999999999771e+01,1.813315000000000055e+01,1.665612000000000137e+01,1.593797999999999959e+01,1.550908999999999871e+01,1.519613999999999976e+01,1.835177999999999798e+01,1.683220999999999989e+01,1.613207999999999842e+01,1.572954999999999970e+01,1.546364999999999945e+01,3.625405999999999768e-02
2.010866000000000042e+01,1.903669000000000011e+01,1.860937000000000197e+01,1.845916000000000068e+01,1.843215000000000003e+01,2.011280000000000001e+01,1.902644000000000091e+01,1.860623999999999967e+01,1.846058000000000021e+01,1.843680000000000163e+01,2.009245999999999910e+01,1.905649999999999977e+01,1.863860999999999990e+01,1.849708000000000041e+01,1.848658000000000001e+01,-4.240744000000000067e-04
2.353520999999999930e+01,2.322997000000000156e+01,2.158017000000000252e+01,2.057364000000000104e+01,1.989828999999999937e+01,2.309297000000000111e+01,2.256557999999999709e+01,2.090859999999999985e+01,1.987112000000000123e+01,1.938040000000000163e+01,2.225309000000000026e+01,2.186912000000000234e+01,2.086499999999999844e+01,1.978256000000000014e+01,1.962737999999999872e+01,4.986659000000000508e-01
2.136564999999999870e+01,1.956638999999999839e+01,1.870345000000000013e+01,1.838176999999999950e+01,1.810726000000000013e+01,2.032012000000000285e+01,1.857685999999999993e+01,1.769773999999999958e+01,1.728783999999999921e+01,1.700759000000000043e+01,1.994125000000000014e+01,1.852345000000000041e+01,1.765305000000000035e+01,1.726144999999999996e+01,1.704439999999999955e+01,7.382895999999999903e-02
1.840193999999999974e+01,1.717088999999999999e+01,1.672222000000000008e+01,1.653885999999999967e+01,1.646574999999999989e+01,1.839992000000000161e+01,1.717623000000000033e+01,1.671762999999999977e+01,1.654152000000000200e+01,1.646513999999999811e+01,1.846199999999999974e+01,1.721950999999999965e+01,1.676581000000000188e+01,1.659133999999999887e+01,1.651827999999999719e+01,-5.036058000000000158e-04
2.106412000000000262e+01,1.945880999999999972e+01,1.853369000000000000e+01,1.812898999999999816e+01,1.777740999999999971e+01,1.946839999999999904e+01,1.783272000000000190e+01,1.694077000000000055e+01,1.649422999999999817e+01,1.616189999999999927e+01,1.939437999999999818e+01,1.785390999999999906e+01,1.700131000000000014e+01,1.657700000000000173e+01,1.630292000000000030e+01,1.060521999999999992e-01
2.142765999999999948e+01,1.966498999999999953e+01,1.874102000000000245e+01,1.821772999999999954e+01,1.779125000000000156e+01,1.951255000000000095e+01,1.800202000000000169e+01,1.698522000000000176e+01,1.646705000000000041e+01,1.612922999999999973e+01,1.939272000000000062e+01,1.826222000000000278e+01,1.724941000000000102e+01,1.674752999999999759e+01,1.645752000000000237e+01,1.581644999999999857e-01
2.259919000000000011e+01,2.139362999999999815e+01,1.989327999999999719e+01,1.925828999999999880e+01,1.878557999999999950e+01,2.214992999999999768e+01,2.033870999999999896e+01,1.870505999999999958e+01,1.807652000000000214e+01,1.766092000000000084e+01,2.241548999999999836e+01,2.016253999999999991e+01,1.866019999999999968e+01,1.802038999999999902e+01,1.768463999999999814e+01,2.877952000000000288e-01
2.047168999999999883e+01,1.870275000000000176e+01,1.787812999999999874e+01,1.753835000000000122e+01,1.722413999999999845e+01,1.946330999999999989e+01,1.766906000000000176e+01,1.676281000000000176e+01,1.637807000000000102e+01,1.605955000000000155e+01,1.949611000000000161e+01,1.775688999999999851e+01,1.685532000000000252e+01,1.647944000000000031e+01,1.616490999999999900e+01,7.433797000000000321e-02
2.056944999999999979e+01,1.889238999999999891e+01,1.796544000000000096e+01,1.746744999999999948e+01,1.712947000000000131e+01,1.960842999999999847e+01,1.799579999999999913e+01,1.700215999999999994e+01,1.651803999999999917e+01,1.616792000000000229e+01,1.955842000000000169e+01,1.792018999999999807e+01,1.697466000000000008e+01,1.652792000000000172e+01,1.622794000000000025e+01,1.377703999999999873e-01
2.544892000000000110e+01,2.220882999999999896e+01,2.052702000000000027e+01,1.962202000000000268e+01,1.909341000000000221e+01,2.628154999999999930e+01,2.129518999999999807e+01,1.949732000000000198e+01,1.859325000000000117e+01,1.808904000000000067e+01,2.405692000000000164e+01,2.130304999999999893e+01,1.951783999999999963e+01,1.853264000000000067e+01,1.806077999999999761e+01,4.973918999999999979e-01
2.098451000000000022e+01,1.977947999999999951e+01,1.888227000000000189e+01,1.862992000000000203e+01,1.821238999999999919e+01,1.981664999999999921e+01,1.830770000000000053e+01,1.753020000000000067e+01,1.712815000000000154e+01,1.688381000000000043e+01,1.978115000000000023e+01,1.813917999999999964e+01,1.744809000000000054e+01,1.711902000000000257e+01,1.694993999999999801e+01,1.266799999999999871e-01
1.983695000000000164e+01,1.838466000000000022e+01,1.778901000000000110e+01,1.754696000000000211e+01,1.746304999999999907e+01,1.981015999999999977e+01,1.838608999999999938e+01,1.779520000000000124e+01,1.753572000000000131e+01,1.745579999999999998e+01,1.972112000000000265e+01,1.846007000000000176e+01,1.785102999999999795e+01,1.760762000000000072e+01,1.749529000000000067e+01,-3.993044000000000389e-04
1.764050999999999902e+01,1.616762999999999906e+01,1.562490999999999985e+01,1.548238999999999876e+01,1.536977000000000082e+01,1.764247999999999905e+01,1.616480999999999923e+01,1.562251000000000012e+01,1.546332000000000129e+01,1.534951000000000043e+01,1.770662000000000091e+01,1.621590000000000131e+01,1.568322000000000038e+01,1.551198999999999906e+01,1.541588999999999920e+01,-4.900272999999999966e-05
1.918769999999999953e+01,1.861296000000000106e+01,1.837095000000000056e+01,1.821581000000000117e+01,1.825604999999999833e+01,1.792708000000000013e+01,1.728685000000000116e+01,1.711061000000000121e+01,1.687127000000000265e+01,1.689733000000000018e+01,1.818167000000000044e+01,1.746538999999999930e+01,1.724304000000000059e+01,1.697569000000000017e+01,1.698977000000000004e+01,7.858721999999999930e-02
1.913846000000000203e+01,1.881779999999999831e+01,1.871216000000000079e+01,1.847253999999999863e+01,1.842849000000000004e+01,1.914914999999999878e+01,1.881919999999999860e+01,1.870885000000000176e+01,1.846337999999999724e+01,1.842298999999999864e+01,1.922482999999999720e+01,1.886570000000000036e+01,1.874953000000000003e+01,1.852528999999999826e+01,1.847939999999999827e+01,1.766711999999999838e+00
2.433540999999999954e+01,2.291372999999999749e+01,2.131612999999999758e+01,2.042220000000000013e+01,1.979438999999999993e+01,2.351457999999999871e+01,2.201892000000000138e+01,2.031330000000000169e+01,1.933100999999999914e+01,1.875742999999999938e+01,2.249755000000000038e+01,2.281937000000000282e+01,2.036775000000000091e+01,1.931289999999999907e+01,1.885228000000000037e+01,5.438843000000000982e-01
2.116979999999999862e+01,2.010673999999999850e+01,1.971309000000000111e+01,1.943078999999999823e+01,1.893668999999999869e+01,1.946022999999999925e+01,1.825681000000000154e+01,1.768466000000000093e+01,1.729927999999999955e+01,1.708914000000000044e+01,1.929189999999999827e+01,1.814844000000000079e+01,1.768027999999999977e+01,1.735063999999999851e+01,1.718423999999999907e+01,1.070952000000000015e-01
2.049161000000000143e+01,1.952642000000000166e+01,1.944735000000000014e+01,1.925489999999999924e+01,1.889402000000000115e+01,1.926297000000000281e+01,1.818056999999999945e+01,1.772132999999999825e+01,1.743909000000000020e+01,1.733475999999999928e+01,1.933089000000000013e+01,1.824602000000000146e+01,1.774372999999999934e+01,1.751643999999999934e+01,1.735592999999999719e+01,1.134469000000000033e-01
2.199657000000000195e+01,1.925149000000000044e+01,1.759169999999999945e+01,1.673627000000000109e+01,1.622201000000000093e+01,2.203108999999999895e+01,1.926107000000000014e+01,1.759577999999999776e+01,1.672682000000000002e+01,1.622652000000000072e+01,2.159092000000000056e+01,1.932882000000000033e+01,1.764542000000000144e+01,1.677049999999999841e+01,1.626128999999999891e+01,-4.795097000000000009e-04
2.183360000000000056e+01,2.096236000000000033e+01,2.076252999999999815e+01,2.057766000000000162e+01,2.035794999999999888e+01,2.184863000000000000e+01,2.095550000000000068e+01,2.070732999999999890e+01,2.055183999999999855e+01,2.033239000000000019e+01,2.169322999999999979e+01,2.106570999999999927e+01,2.080865000000000009e+01,2.066244000000000014e+01,2.051542999999999850e+01,2.759536999999999907e+00
1.895750999999999920e+01,1.700658999999999921e+01,1.622692999999999941e+01,1.593640000000000079e+01,1.579077999999999804e+01,1.898310999999999993e+01,1.701145999999999958e+01,1.622748999999999953e+01,1.594050000000000011e+01,1.579156000000000049e+01,1.907492999999999839e+01,1.705662999999999840e+01,1.626592000000000127e+01,1.598651000000000089e+01,1.582511000000000045e+01,-9.867594999999999839e-05
1.961312000000000211e+01,1.914196000000000097e+01,1.915283999999999764e+01,1.881609999999999872e+01,1.888148999999999944e+01,1.920652999999999722e+01,1.854261999999999944e+01,1.831350000000000122e+01,1.815947999999999851e+01,1.811918999999999969e+01,1.923733999999999966e+01,1.852088999999999785e+01,1.825508999999999915e+01,1.813008999999999915e+01,1.804103999999999886e+01,1.387362000000000040e-01
1.754954000000000036e+01,1.643747999999999720e+01,1.603350000000000009e+01,1.584717999999999805e+01,1.585858999999999952e+01,1.757146000000000186e+01,1.641507999999999967e+01,1.604902000000000228e+01,1.585767000000000060e+01,1.587640999999999991e+01,1.761857999999999791e+01,1.645589000000000013e+01,1.609756000000000142e+01,1.590298999999999907e+01,1.592104999999999926e+01,-4.039757999999999956e-04
1.890072999999999936e+01,1.820014000000000109e+01,1.762738999999999834e+01,1.735457999999999856e+01,1.710700999999999894e+01,1.722438999999999965e+01,1.606873999999999825e+01,1.551158999999999999e+01,1.522403999999999868e+01,1.497714999999999996e+01,1.725404999999999944e+01,1.608053999999999917e+01,1.551102000000000203e+01,1.521178999999999881e+01,1.499990999999999985e+01,3.437205000000000121e-02
